journée,date_time,home_team,away_team,1st_home_team_goal,1st_away_team_goal,1st_total_goal,2nd_home_team_goal,2nd_away_team_goal,2nd_total_goal,total_home_team_goal,total_away_team_goal,global
3,2022-08-28 15:30,Getafe,Villarreal,0,0,0,0,0,0,0,0,0
3,2022-08-27 20:00,Almeria,Sevilla,1,1,2,1,0,1,2,1,3
3,2022-08-27 17:30,Rayo Vallecano,Mallorca,0,1,1,0,1,1,0,2,2
3,2022-08-27 15:30,Elche,Real Sociedad,0,1,1,0,0,0,0,1,1
3,2022-08-26 20:00,Betis,Osasuna,1,0,1,0,0,0,1,0,1
3,2022-08-26 18:00,Girona,Celta Vigo,0,0,0,0,1,1,0,1,1
2,2022-08-22 20:00,Girona,Getafe,1,0,1,2,1,3,3,1,4
2,2022-08-22 18:00,Elche,Almeria,1,1,2,0,0,0,1,1,2
2,2022-08-21 20:00,Real Sociedad,Barcelona,1,1,2,0,3,3,1,4,5
2,2022-08-21 17:30,Atl. Madrid,Villarreal,0,0,0,0,2,2,0,2,2
2,2022-08-21 15:30,Ath Bilbao,Valencia,1,0,1,0,0,0,1,0,1
2,2022-08-20 20:00,Celta Vigo,Real Madrid,1,2,3,0,2,2,1,4,5
2,2022-08-20 17:30,Mallorca,Betis,0,1,1,1,1,2,1,2,3
2,2022-08-20 15:30,Osasuna,Cadiz CF,1,0,1,1,0,1,2,0,2
2,2022-08-19 20:00,Sevilla,Valladolid,0,0,0,1,1,2,1,1,2
2,2022-08-19 18:00,Espanyol,Rayo Vallecano,0,1,1,0,1,1,0,2,2
1,2022-08-15 19:30,Betis,Elche,2,0,2,1,0,1,3,0,3
1,2022-08-15 17:30,Getafe,Atl. Madrid,0,1,1,0,2,2,0,3,3
1,2022-08-15 15:30,Ath Bilbao,Mallorca,0,0,0,0,0,0,0,0,0
1,2022-08-14 20:00,Almeria,Real Madrid,1,0,1,0,2,2,1,2,3
1,2022-08-14 17:30,Valencia,Girona,1,0,1,0,0,0,1,0,1
1,2022-08-14 15:30,Cadiz CF,Real Sociedad,0,1,1,0,0,0,0,1,1
1,2022-08-13 19:00,Barcelona,Rayo Vallecano,0,0,0,0,0,0,0,0,0
1,2022-08-13 17:00,Valladolid,Villarreal,0,0,0,0,3,3,0,3,3
1,2022-08-13 15:00,Celta Vigo,Espanyol,1,0,1,1,2,3,2,2,4
1,2022-08-12 19:00,Osasuna,Sevilla,1,1,2,1,0,1,2,1,3
